Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Month,VisitorType,Weekend,total_pages,avg_time_per_page,avg_time_per_product_page,avg_time_per_info_page,avg_time_per_admin_page,product_focus,info_focus,admin_focus,bounce_exit_ratio,bounce_exit_product,value_per_page,Revenue
0,0.0,0,0.0,12,70.0,0.15,0.166666667,0.0,0.4,1,1,3,3,May,Returning_Visitor,0,12.00001,5.833328472226273,5.833328472226273,0.0,0.0,0.9999991666673611,0.0,0.0,0.8999460014400216,0.02500000005,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,1,Mar,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,3,29.0,0.0,0.066666667,0.0,0.0,2,2,1,4,May,Returning_Visitor,1,3.00001,9.666634444551852,9.666634444551852,0.0,0.0,0.9999966666777778,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,49,1023.96,0.034693878,0.057823129,0.0,0.0,2,2,3,3,Aug,Returning_Visitor,0,49.00001,20.897138592420696,20.897138592420696,0.0,0.0,0.9999997959184089,0.0,0.0,0.5998962636104298,0.002006108583104262,0.0,0
1,4.0,0,0.0,13,161.1666667,0.024615385,0.061538462,0.0,0.6,2,5,9,5,May,Returning_Visitor,0,14.00001,11.79761062313527,12.397426363518182,0.0,3.9999600003999958,0.9285707653065962,0.0,0.0714285204081997,0.39993501381074315,0.00151479293443787,0.0,0
0,0.0,0,0.0,41,3389.8,0.032478632,0.05019425,0.0,0.0,2,4,3,1,Sep,Returning_Visitor,0,41.00001,82.67802861511497,82.67802861511497,0.0,0.0,0.9999997560976204,0.0,0.0,0.6469299312309216,0.001630240574266,0.0,0
0,0.0,0,0.0,27,652.7,0.0,0.02962963,0.0,0.0,2,2,7,1,Jul,Returning_Visitor,1,27.00001,24.174065120716623,24.174065120716623,0.0,0.0,0.9999996296297669,0.0,0.0,0.0,0.0,0.0,0
11,828.0526316,6,389.3666667,57,2099.930554,0.003333333,0.009142857,3.29868,0.0,2,2,1,2,Mar,Returning_Visitor,0,74.00001,44.82904600012891,36.84088044896834,64.89433629277285,75.2774435295968,0.7702701661797072,0.08108107012417971,0.14864862856099614,0.36418497524871196,3.0476186952381003e-05,0.04457675073287152,0
7,165.9166667,2,150.5,42,3127.078788,0.009614512,0.021287825,0.0,0.0,1,1,3,2,Nov,Returning_Visitor,0,51.00001,67.51950548048912,74.45423912994305,75.24962375188124,23.702347096647006,0.8235292502883822,0.03921567858516106,0.13725487504806372,0.4514316367985933,0.00020467204891640002,0.0,0
0,0.0,0,0.0,4,75.5,0.0,0.05,0.0,0.0,2,2,1,8,Nov,New_Visitor,0,4.00001,18.87495281261797,18.87495281261797,0.0,0.0,0.9999975000062501,0.0,0.0,0.0,0.0,0.0,0
5,51.5,0,0.0,2,6.0,0.0,0.033333333,0.0,0.0,2,5,2,1,Mar,Returning_Visitor,0,7.00001,8.2142739796086,2.9999850000749997,0.0,10.2999794000412,0.2857138775516035,0.0,0.7142846938790088,0.0,0.0,0.0,0
0,0.0,0,0.0,15,263.25,0.013333333,0.04,0.0,0.0,1,1,3,10,Nov,Returning_Visitor,1,15.00001,17.5499883000078,17.5499883000078,0.0,0.0,0.9999993333337778,0.0,0.0,0.33325001249687575,0.00053333332,0.0,0
1,45.0,0,0.0,8,183.0,0.0,0.011111111,0.0,0.0,1,1,1,4,May,Returning_Visitor,0,9.00001,25.333305185216464,22.874971406285745,0.0,44.99955000449995,0.8888879012356653,0.0,0.11111098765445816,0.0,0.0,0.0,0
0,0.0,0,0.0,10,130.1666667,0.055555556,0.083333333,26.66133333,0.0,3,2,1,8,Mar,Returning_Visitor,0,10.00001,13.016653653346347,13.016653653346347,0.0,0.0,0.9999990000010001,0.0,0.0,0.6665866842642351,0.004629629648148148,2.6661306668693334,0
8,46.875,3,10.0,111,5358.375439,0.0,0.011957672,10.21771151,0.0,2,2,1,11,Nov,Returning_Visitor,0,122.00001,44.387295042024995,48.27364825462629,3.333322222259259,5.859367675790406,0.9098359909970499,0.024590161918839188,0.06557376511690449,0.0,0.0,0.08375172682362896,1
0,0.0,0,0.0,30,1370.833333,0.042145594,0.066781609,0.0,0.0,3,2,2,4,May,Returning_Visitor,0,30.00001,45.694429201856934,45.694429201856934,0.0,0.0,0.9999996666667778,0.0,0.0,0.6310013283255386,0.0028145505795807465,0.0,0
0,0.0,0,0.0,2,53.5,0.05,0.15,0.0,0.0,3,3,5,20,Dec,Returning_Visitor,0,2.00001,26.749866250668745,26.749866250668745,0.0,0.0,0.9999950000249999,0.0,0.0,0.33331111259249385,0.0075,0.0,0
5,53.3,0,0.0,4,102.2,0.0,0.025,31.44363136,0.0,2,2,6,2,Oct,Returning_Visitor,0,9.00001,17.277758580268245,25.54993612515969,0.0,10.65997868004264,0.44444395061783265,0.0,0.5555549382722909,0.0,0.0,3.493732935852294,1
0,0.0,0,0.0,6,199.25,0.0,0.033333333,0.0,0.0,2,4,1,3,Dec,Other,0,6.00001,33.208277986203356,33.208277986203356,0.0,0.0,0.9999983333361112,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,102,4509.0,0.011764706,0.037679739,0.0,0.0,2,2,7,1,Nov,Returning_Visitor,0,102.00001,44.205878019031566,44.205878019031566,0.0,0.0,0.9999999019607939,0.0,0.0,0.31214612550116094,0.00044329105149173395,0.0,0
0,0.0,0,0.0,47,902.77,0.022222222,0.04037037,0.0,0.0,3,2,8,1,Jul,Returning_Visitor,0,47.00001,19.20786825364505,19.20786825364505,0.0,0.0,0.9999997872340878,0.0,0.0,0.5503223967487172,0.00089711932436214,0.0,0
0,0.0,1,93.0,30,1045.833333,0.012903226,0.035483871,0.0,0.2,1,1,1,3,Feb,Returning_Visitor,0,31.00001,36.73654727853314,34.86109947963351,92.9990700092999,0.0,0.9677416233091538,0.03225805411030513,0.0,0.3635339182925412,0.00045785640686784603,0.0,0
0,0.0,0,0.0,3,125.0,0.05,0.075,0.0,0.8,2,2,1,4,May,Returning_Visitor,0,3.00001,41.66652777824074,41.66652777824074,0.0,0.0,0.9999966666777778,0.0,0.0,0.6665777896280497,0.00375,0.0,0
0,0.0,0,0.0,10,902.6666667,0.0,0.03,0.0,0.0,2,2,3,20,Nov,Returning_Visitor,1,10.00001,90.2665764034236,90.2665764034236,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,4,228.5,0.033333333,0.03,0.0,0.4,3,2,6,1,May,Returning_Visitor,0,4.00001,57.12485718785704,57.12485718785704,0.0,0.0,0.9999975000062501,0.0,0.0,1.1107408530489837,0.00099999999,0.0,0
0,0.0,0,0.0,14,264.5,0.0,0.007142857,0.0,0.0,2,2,1,10,Mar,Returning_Visitor,0,14.00001,18.892843647968824,18.892843647968824,0.0,0.0,0.9999992857147959,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,17,557.4,0.0,0.011111111,83.93274289,0.0,2,2,2,2,Sep,New_Visitor,1,17.00001,32.78821600693176,32.78821600693176,0.0,0.0,0.9999994117650519,0.0,0.0,0.0,0.0,4.9372172657545494,1
0,0.0,0,0.0,4,44.0,0.025,0.083333333,0.0,0.2,2,2,5,6,May,Returning_Visitor,0,4.00001,10.99997250006875,10.99997250006875,0.0,0.0,0.9999975000062501,0.0,0.0,0.2999640055191938,0.002083333325,0.0,0
1,76.0,0,0.0,19,1263.333333,0.011764706,0.023529412,60.34235294,0.6,2,2,1,3,May,Returning_Visitor,0,20.00001,66.96663316668342,66.49119305726681,0.0,75.99924000759992,0.9499995250002375,0.0,0.0499999750000125,0.4997875902762567,0.000276816614532872,3.017116138441931,1
4,57.5,0,0.0,27,608.4,0.014814815,0.016722783,7.108148148,0.0,2,2,3,13,May,Returning_Visitor,0,31.00001,21.480638232052183,22.533324987657412,0.0,14.374964062589845,0.8709674609782384,0.0,0.1290322164412205,0.8853766286217899,0.000247744936430145,0.22929502758224915,0
2,24.6,0,0.0,26,779.5051587,0.011111111,0.034403292,12.55220741,0.0,1,1,3,1,Mar,Returning_Visitor,1,28.00001,28.71803112570317,29.980956111170727,0.0,12.2999385003075,0.928571096938894,0.0,0.07142854591837645,0.32287265629803735,0.00038225879617741204,0.4482929616810851,1
0,0.0,0,0.0,41,1444.166667,0.009756098,0.026829268,0.0,0.0,2,2,1,4,May,Returning_Visitor,0,41.00001,35.22356865278813,35.22356865278813,0.0,0.0,0.9999997560976204,0.0,0.0,0.36350089726739193,0.00026174896787626396,0.0,0
2,39.4,0,0.0,62,2021.747727,0.003076923,0.015641026,0.0,0.0,2,2,1,4,Oct,Returning_Visitor,0,64.00001,32.20542820227684,32.60882904696305,0.0,19.699901500492498,0.9687498486328361,0.0,0.03124999511718826,0.19659560977024768,4.8126232642998e-05,0.0,0
2,60.0,6,459.0,17,1370.067857,0.02173913,0.035072464,0.0,0.0,1,1,6,1,May,Returning_Visitor,0,25.00001,75.56268405492638,80.59217947518854,76.4998725002125,29.999850000749994,0.6799997280001088,0.2399999040000384,0.0799999680000128,0.6196580148988394,0.0007624448543163199,0.0,0
0,0.0,0,0.0,49,1571.12381,0.004255319,0.010638298,0.0,0.0,2,2,8,4,Jul,New_Visitor,1,49.00001,32.06374468086843,32.06374468086843,0.0,0.0,0.9999997959184089,0.0,0.0,0.3996243343302376,4.526935160706199e-05,0.0,0
1,12.0,2,11.0,18,974.1666667,0.005454545,0.032251082,0.0,0.0,3,2,1,2,Nov,New_Visitor,0,21.00001,47.48410437423601,54.1203403053665,5.499972500137499,11.999880001199987,0.8571424489797862,0.09523804988664292,0.04761902494332146,0.16907507937892471,0.00017591497806768999,0.0,0
13,456.9880952,3,72.83333333,39,976.7103175,0.004166667,0.009722222,39.65538156,0.0,1,1,1,1,Mar,Returning_Visitor,1,55.00001,27.39148131118521,25.043847873372336,24.277696851010496,35.15290335930511,0.7090907801653127,0.05454544462810097,0.23636359338843754,0.4281311092163742,4.0509261574074e-05,0.7210068063623989,1
0,0.0,0,0.0,14,320.25,0.0,0.013333333,52.17313647,0.0,2,2,1,3,Oct,Returning_Visitor,1,14.00001,22.874983660725956,22.874983660725956,0.0,0.0,0.9999992857147959,0.0,0.0,0.0,0.0,3.726649943107184,1
0,0.0,0,0.0,20,457.5833333,0.022222222,0.044444444,0.0,0.0,2,2,9,4,May,Returning_Visitor,1,20.00001,22.879155225422387,22.879155225422387,0.0,0.0,0.9999995000002501,0.0,0.0,0.4998875253056814,0.000987654301234568,0.0,0
0,0.0,2,66.0,27,875.5,0.0,0.014367816,0.0,0.0,4,2,1,2,May,Returning_Visitor,1,29.00001,32.46550604637723,32.42591391632818,32.999835000824994,0.0,0.9310341617123581,0.06896549346017466,0.0,0.0,0.0,0.0,0
1,44.0,0,0.0,25,773.4666667,0.0,0.029142857,10.3572,0.0,2,2,1,2,Mar,Returning_Visitor,1,26.00001,31.441013549610176,30.938654292538285,0.0,43.99956000439995,0.9615380917161186,0.0,0.03846152366864474,0.0,0.0,0.39835369294088735,1
0,0.0,0,0.0,6,86.53333333,0.0,0.066666667,0.0,0.0,1,1,7,2,Oct,Returning_Visitor,1,6.00001,14.422198184669694,14.422198184669694,0.0,0.0,0.9999983333361112,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,19,771.75,0.021052632,0.061403509,0.0,0.0,3,2,3,1,Nov,Returning_Visitor,0,19.00001,40.618399674526486,40.618399674526486,0.0,0.0,0.9999994736844876,0.0,0.0,0.34280132079735093,0.0012927054784856882,0.0,0
0,0.0,0,0.0,27,780.1666667,0.0,0.022222222,0.0,0.0,2,4,3,2,Mar,Returning_Visitor,0,27.00001,28.89505102775888,28.89505102775888,0.0,0.0,0.9999996296297669,0.0,0.0,0.0,0.0,0.0,0
12,187.775,0,0.0,98,2138.481263,0.001886792,0.017985395,0.129676893,0.0,2,5,3,2,Jul,Returning_Visitor,1,110.00001,21.14778228656525,21.821235150894374,0.0,15.647903626746979,0.8909090099173627,0.0,0.10909089917355462,0.10484860154500637,3.393469940284e-05,0.001178880738283569,0
6,241.1666667,0,0.0,39,1513.566667,0.005128205,0.021367521,0.0,0.0,1,1,1,3,Mar,Returning_Visitor,0,45.00001,38.99406541687435,38.80939176682262,0.0,40.194377459370905,0.8666664740741168,0.0,0.13333330370371027,0.2398877306681163,0.00010957702802980501,0.0,0
0,0.0,0,0.0,5,266.3333333,0.04,0.08,0.0,0.0,3,2,1,3,Mar,Returning_Visitor,0,5.00001,53.266560126879746,53.266560126879746,0.0,0.0,0.9999980000040001,0.0,0.0,0.4999375078115236,0.0032,0.0,0
1,26.0,1,0.0,55,872.4,0.003508772,0.01754386,0.0,0.0,2,5,1,1,Mar,Returning_Visitor,1,57.00001,15.761400743613903,15.861815297851763,0.0,25.99974000259997,0.9649121114189277,0.017543856571253232,0.017543856571253232,0.19988606494525987,6.155740473992e-05,0.0,0
0,0.0,1,68.5,25,927.0,0.007692308,0.034615385,0.0,0.0,2,2,3,2,Nov,Returning_Visitor,1,26.00001,38.288446812135845,37.07998516800593,68.49931500684993,0.0,0.9615380917161186,0.03846152366864474,0.0,0.22215804965056707,0.00026627220295857997,0.0,0
10,303.9279762,0,0.0,82,1853.286538,0.0,0.015957265,11.01940759,0.0,2,2,3,2,Dec,Returning_Visitor,0,92.00001,23.447981301306378,22.60105258523749,0.0,30.392767227232774,0.8913042509451901,0.0,0.10869564035916952,0.0,0.0,0.1197761564373743,0
2,18.0,0,0.0,5,298.0,0.0,0.028571429,0.0,0.8,2,2,8,4,Feb,Returning_Visitor,0,7.00001,45.14279265315336,59.5998808002384,0.0,8.999955000224999,0.7142846938790088,0.0,0.2857138775516035,0.0,0.0,0.0,0
0,0.0,0,0.0,12,348.75,0.0,0.027777778,0.0,0.0,3,2,4,3,Nov,Returning_Visitor,0,12.00001,29.062475781270184,29.062475781270184,0.0,0.0,0.9999991666673611,0.0,0.0,0.0,0.0,0.0,0
13,123.875,0,0.0,87,2903.764417,0.00625,0.015280206,1.773369333,0.0,2,2,3,2,Dec,Returning_Visitor,0,100.00001,30.276391142360882,33.37659865786222,0.0,9.528838823970135,0.8699999130000087,0.0,0.1299999870000013,0.4087583908287436,9.55012875e-05,0.017733691556630845,0
0,0.0,0,0.0,7,70.4,0.114285714,0.128571429,0.0,0.0,3,2,4,1,Jul,Returning_Visitor,0,7.00001,10.057128489816444,10.057128489816444,0.0,0.0,0.9999985714306123,0.0,0.0,0.8888197532786791,0.014693877563265303,0.0,0
6,143.0,0,0.0,32,2289.1,0.0,0.001015625,62.33035594,0.0,3,2,9,3,Nov,New_Visitor,1,38.00001,64.00261473615402,71.53435264551479,0.0,23.833293611177318,0.8421050415513048,0.0,0.15789469529086964,0.0,0.0,1.640272093086291,0
0,0.0,0,0.0,27,1166.683333,0.014074074,0.026492375,0.0,0.0,3,2,7,3,Nov,Returning_Visitor,0,27.00001,43.210477810934144,43.210477810934144,0.0,0.0,0.9999996296297669,0.0,0.0,0.5310495380131026,0.00037285564618575,0.0,0
0,0.0,0,0.0,7,236.0,0.057142857,0.085714286,0.0,0.0,2,2,3,2,Mar,Returning_Visitor,0,7.00001,33.71423755108921,33.71423755108921,0.0,0.0,0.9999985714306123,0.0,0.0,0.6665888940737285,0.004897959187755102,0.0,0
1,33.5,0,0.0,37,1631.416667,0.0,0.009009009,13.82316952,0.0,2,2,1,1,Dec,Returning_Visitor,0,38.00001,43.81358497010921,44.092330434505286,0.0,33.49966500334997,0.9736839542936961,0.0,0.026315782548478276,0.0,0.0,0.3637675232190728,0
0,0.0,0,0.0,17,349.375,0.0125,0.01875,0.0,0.0,3,2,9,20,Nov,Returning_Visitor,0,17.00001,20.55145849914206,20.55145849914206,0.0,0.0,0.9999994117650519,0.0,0.0,0.6663113006396589,0.000234375,0.0,0
0,0.0,0,0.0,28,512.7166667,0.007142857,0.013571429,1.401949127,0.0,2,2,7,1,Jul,Returning_Visitor,1,28.00001,18.311302985248936,18.311302985248936,0.0,0.0,0.9999996428572704,0.0,0.0,0.5259282362702776,9.693877663265299e-05,0.05006959379657364,1
0,0.0,0,0.0,4,103.8,0.1,0.15,0.0,0.0,1,1,1,1,Jul,Returning_Visitor,0,4.00001,25.949935125162188,25.949935125162188,0.0,0.0,0.9999975000062501,0.0,0.0,0.6666222251849877,0.015,0.0,0
0,0.0,0,0.0,13,208.8333333,0.030769231,0.088461538,0.0,0.4,2,2,6,4,May,Returning_Visitor,0,13.00001,16.064090204545998,16.064090204545998,0.0,0.0,0.9999992307698226,0.0,0.0,0.34778677635286503,0.002721893497337278,0.0,0
4,192.5714286,8,1193.125,146,8150.556716,0.001290323,0.01127957,1.842913617,0.0,2,4,4,2,Nov,Returning_Visitor,1,158.00001,60.35602874075767,55.82572710782691,149.1404385744518,48.14273679315802,0.9240505744271789,0.05063290818779062,0.02531645409389531,0.11429336989805636,1.4554288601109998e-05,0.011664009495948766,0
0,0.0,0,0.0,26,470.8166667,0.005128205,0.042307692,0.0,0.0,3,2,4,11,Nov,Returning_Visitor,1,26.00001,18.108326369874472,18.108326369874472,0.0,0.0,0.9999996153847633,0.0,0.0,0.12118347569616982,0.00021696251765286002,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,3,Mar,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,3,3,May,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
4,396.5,0,0.0,6,415.5,0.0,0.0125,0.0,0.0,1,1,3,8,Dec,New_Visitor,0,10.00001,81.1999188000812,69.2498845835257,0.0,99.12475218811954,0.5999994000006,0.0,0.3999996000004,0.0,0.0,0.0,0
0,0.0,0,0.0,7,1689.0,0.028571429,0.085714286,0.0,0.6,2,2,3,3,May,Returning_Visitor,0,7.00001,241.28536959232918,241.28536959232918,0.0,0.0,0.9999985714306123,0.0,0.0,0.33329445286951703,0.002448979636734694,0.0,0
2,169.5,2,105.0,35,990.4642857,0.010810811,0.027027027,14.78162714,0.0,1,1,1,2,Nov,Returning_Visitor,1,39.00001,32.43497336795554,28.29897150600814,52.499737501312495,84.74957625211874,0.8974356673241878,0.05128203813281073,0.05128203813281073,0.3998520621368615,0.00029218408078889697,0.379015983329235,1
2,59.5,0,0.0,3,67.66666667,0.0,0.02,0.0,0.0,3,2,8,2,Nov,New_Visitor,0,5.00001,25.433282467435067,22.55548037173209,0.0,29.749851250743745,0.5999988000024,0.0,0.39999920000160005,0.0,0.0,0.0,0
8,131.3333333,1,4.0,95,2107.583333,0.0,0.004166667,0.0,0.0,2,2,4,4,May,Returning_Visitor,1,104.00001,21.56650433302843,22.18508538051733,3.9999600003999958,16.416646141692322,0.9134614506287067,0.009615383690828492,0.07692306952662793,0.0,0.0,0.0,0
3,73.6,0,0.0,10,104.95,0.0,0.001851852,0.0,0.0,3,2,3,2,Oct,Returning_Visitor,1,13.00001,13.734604819534756,10.494989505010496,0.0,24.533251555828144,0.7692301775152481,0.0,0.23076905325457442,0.0,0.0,0.0,0
0,0.0,0,0.0,9,218.0,0.0,0.033333333,0.0,0.0,2,2,6,3,Mar,Returning_Visitor,1,9.00001,24.222195308671882,24.222195308671882,0.0,0.0,0.9999988888901234,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,3,May,Returning_Visitor,0,1.00001,0.0,0.0,0.0,0.0,0.9999900000999989,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
0,0.0,0,0.0,8,101.75,0.025,0.075,0.0,0.0,2,2,6,2,Nov,Returning_Visitor,0,8.00001,12.718734101582374,12.718734101582374,0.0,0.0,0.9999987500015626,0.0,0.0,0.33328889481402485,0.001875,0.0,0
0,0.0,0,0.0,6,140.0,0.0,0.033333333,0.0,0.0,2,6,3,6,May,Returning_Visitor,0,6.00001,23.33329444450926,23.33329444450926,0.0,0.0,0.9999983333361112,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,2,2,2,3,May,Returning_Visitor,0,2.00001,0.0,0.0,0.0,0.0,0.9999950000249999,0.0,0.0,0.999950002499875,0.04000000000000001,0.0,0
1,88.0,3,540.3333333,57,1656.410714,0.0,0.002259887,0.0,0.0,2,4,9,3,Nov,Returning_Visitor,0,61.00001,37.45481430740749,29.05983198950316,180.1105107316309,87.9991200087999,0.934426076323594,0.049180319806504946,0.016393439935501648,0.0,0.0,0.0,0
0,0.0,0,0.0,27,589.5738095,0.007407407,0.005555556,0.0,0.0,3,2,3,4,May,Returning_Visitor,1,27.00001,21.836058931089287,21.836058931089287,0.0,0.0,0.9999996296297669,0.0,0.0,1.330937466086048,4.1152264403292e-05,0.0,0
0,0.0,0,0.0,13,1985.0,0.016666667,0.05,0.0,0.0,4,1,7,6,Nov,Returning_Visitor,0,13.00001,152.69219023677675,152.69219023677675,0.0,0.0,0.9999992307698226,0.0,0.0,0.3332666866626674,0.00083333335,0.0,0
2,16.0,0,0.0,42,1743.517857,0.0,0.012804878,0.0,0.0,2,2,1,2,Nov,Returning_Visitor,0,44.00001,39.98903311612884,41.5123200446857,0.0,7.999960000199999,0.954545237603355,0.0,0.045454535123969284,0.0,0.0,0.0,0
3,40.55,0,0.0,10,151.0818182,0.008333333,0.038888889,0.0,0.0,2,2,1,5,Jul,New_Visitor,0,13.00001,14.740897753155576,15.108166711833288,0.0,13.516621611261295,0.7692301775152481,0.0,0.23076905325457442,0.21423061722919642,0.000324074062037037,0.0,0
2,41.4,0,0.0,28,1576.966667,0.0,0.018452381,0.0,0.0,2,2,9,2,Nov,Returning_Visitor,1,30.00001,53.945537584820805,56.320217992779284,0.0,20.699896500517497,0.933333022222326,0.0,0.06666664444445185,0.0,0.0,0.0,0
3,26.7,2,49.4,16,703.3,0.0,0.01,0.0,0.0,2,4,3,4,Aug,Returning_Visitor,0,21.00001,37.11426804082474,43.95622252736092,24.699876500617496,8.899970333432222,0.7619043990931433,0.09523804988664292,0.14285707482996438,0.0,0.0,0.0,0
0,0.0,0,0.0,21,604.5,0.0,0.019047619,0.0,0.0,2,2,1,13,Nov,New_Visitor,0,21.00001,28.78570057823782,28.78570057823782,0.0,0.0,0.9999995238097505,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,11,267.5666667,0.0,0.009090909,7.68745056,0.0,2,2,1,3,Oct,New_Visitor,0,11.00001,24.32422031434517,24.32422031434517,0.0,0.0,0.9999990909099173,0.0,0.0,0.0,0.0,0.6988585064922669,1
1,11.42857143,0,0.0,13,833.2333333,0.0,0.005555556,0.0,0.0,2,2,3,2,Mar,Returning_Visitor,1,14.00001,60.332950100035646,64.09482248859808,0.0,11.428457145428546,0.9285707653065962,0.0,0.0714285204081997,0.0,0.0,0.0,0
0,0.0,0,0.0,7,314.5,0.033333333,0.066666667,0.0,0.0,2,2,3,1,Mar,Returning_Visitor,0,7.00001,44.92850724498965,44.92850724498965,0.0,0.0,0.9999985714306123,0.0,0.0,0.4999250037498125,0.002222222211111111,0.0,0
0,0.0,0,0.0,81,1950.840873,0.004938272,0.024773663,0.0,0.0,2,2,1,2,Nov,Returning_Visitor,0,81.00001,24.084452248833056,24.084452248833056,0.0,0.0,0.9999998765432251,0.0,0.0,0.19925513028481703,0.000122339086330336,0.0,1
0,0.0,0,0.0,10,228.0,0.0,0.06,0.0,0.0,2,10,1,1,Nov,Returning_Visitor,1,10.00001,22.799977200022802,22.799977200022802,0.0,0.0,0.9999990000010001,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,8,444.6333333,0.0,0.025,0.0,0.0,2,4,1,10,Nov,Returning_Visitor,0,8.00001,55.579097188628516,55.579097188628516,0.0,0.0,0.9999987500015626,0.0,0.0,0.0,0.0,0.0,0
0,0.0,0,0.0,20,528.0,0.0,0.0075,31.1904,0.6,2,2,1,4,May,New_Visitor,0,20.00001,26.3999868000066,26.3999868000066,0.0,0.0,0.9999995000002501,0.0,0.0,0.0,0.0,1.55951922024039,1
0,0.0,0,0.0,15,242.9166667,0.006666667,0.006666667,0.0,0.0,3,2,1,11,Nov,Returning_Visitor,1,15.00001,16.19443365037757,16.19443365037757,0.0,0.0,0.9999993333337778,0.0,0.0,0.9985022467048305,4.4444448888889e-05,0.0,0
5,82.0,1,137.5,118,2595.095833,0.001680672,0.012371615,38.7483363,0.0,2,2,1,1,Nov,Returning_Visitor,0,124.00001,22.698351661423253,21.992335704039345,137.49862501374986,16.3999672000656,0.9516128264828365,0.008064515478668106,0.04032257739334053,0.13573931995139568,2.079262692528e-05,0.31248655786398727,1
1,10.5,0,0.0,7,525.0,0.0,0.00952381,0.0,0.0,2,4,4,8,Mar,Returning_Visitor,0,8.00001,66.93741632822959,74.99989285729592,0.0,10.499895001049989,0.8749989062513672,0.0,0.12499984375019532,0.0,0.0,0.0,0
0,0.0,0,0.0,9,125.5,0.0,0.007407407,0.0,0.0,2,2,7,11,Nov,Returning_Visitor,0,9.00001,13.9444289506345,13.9444289506345,0.0,0.0,0.9999988888901234,0.0,0.0,0.0,0.0,0.0,0
3,86.75,2,51.0,11,145.6666667,0.007692308,0.023076923,0.0,0.0,1,1,1,2,Dec,New_Visitor,0,16.00001,17.713530597793376,13.242412206897995,25.499872500637498,28.916570278099073,0.6874995703127685,0.12499992187504883,0.18749988281257324,0.3331889658920767,0.000177514799408284,0.0,0
0,0.0,0,0.0,6,546.0,0.0,0.04,35.49,0.0,2,2,3,1,Mar,Returning_Visitor,0,6.00001,90.99984833358612,90.99984833358612,0.0,0.0,0.9999983333361112,0.0,0.0,0.0,0.0,5.914990141683098,1
0,0.0,0,0.0,5,215.0,0.04,0.08,0.0,0.6,3,2,3,2,May,Returning_Visitor,0,5.00001,42.999914000172005,42.999914000172005,0.0,0.0,0.9999980000040001,0.0,0.0,0.4999375078115236,0.0032,0.0,0
0,0.0,1,0.0,5,85.6,0.011111111,0.046666667,0.0,0.0,3,2,6,2,June,Returning_Visitor,0,6.00001,14.26664288892852,17.11996576006848,0.0,0.0,0.8333319444467593,0.16666638888935187,0.0,0.23804422453728324,0.000518518517037037,0.0,0
3,40.0,0,0.0,9,1362.0,0.0,0.008333333,0.0,0.0,2,2,7,6,Mar,Returning_Visitor,0,12.00001,116.83323597230336,151.33316518537202,0.0,13.333288889037036,0.7499993750005208,0.0,0.24999979166684028,0.0,0.0,0.0,0
2,41.5,0,0.0,10,264.25,0.016666667,0.025,0.0,0.0,1,4,8,8,Nov,New_Visitor,1,12.00001,25.479145434045474,26.424973575026424,0.0,20.749896250518745,0.8333326388894676,0.0,0.16666652777789354,0.6664001199520192,0.000416666675,0.0,1
0,0.0,0,0.0,16,149.9,0.05625,0.1,0.0,0.0,2,2,7,1,June,Returning_Visitor,0,16.00001,9.36874414453491,9.36874414453491,0.0,0.0,0.9999993750003906,0.0,0.0,0.5624437556244376,0.005625000000000001,0.0,0
4,182.0,0,0.0,15,484.0,0.0,0.015686275,0.0,0.0,2,6,9,3,May,Returning_Visitor,0,19.00001,35.05261313020362,32.2666451555699,0.0,45.499886250284376,0.7894732686982796,0.0,0.21052620498620792,0.0,0.0,0.0,0
